sampleID,domainID,siteID,collectDate,analyte,analyteConcentration,analyteUnits,mdl,below_det,NEONpackage
COMO.SS.20180619.FIL,D13,COMO,2018-06-19T15:51:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20180621.FIL,D13,COMO,2018-06-21T16:05:00Z,TDP,0.011,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20180702.FIL,D13,COMO,2018-07-02T15:19:00Z,TDP,0.013,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20180712.FIL,D13,COMO,2018-07-12T14:52:00Z,TDP,0.004,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20180821.FIL,D13,COMO,2018-08-21T14:37:00Z,TDP,0.0088,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20180823.FIL,D13,COMO,2018-08-23T15:05:00Z,TDP,0.0079,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20180918.FIL,D13,COMO,2018-09-18T15:45:00Z,TDP,0.0052,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20180924.FIL,D13,COMO,2018-09-24T17:52:00Z,TDP,0.0082,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20181017.FIL,D13,COMO,2018-10-17T15:58:00Z,TDP,0.019,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20181120.FIL,D13,COMO,2018-11-20T18:49:00Z,TDP,0.004,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20181217.FIL,D13,COMO,2018-12-17T16:10:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190114.FIL,D13,COMO,2019-01-14T17:36:00Z,TDP,0.005,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190219.FIL,D13,COMO,2019-02-19T16:43:00Z,TDP,0.056,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190319.FIL,D13,COMO,2019-03-19T17:00:00Z,TDP,0.0067,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190319.FIL.3,D13,COMO,2019-03-19T17:00:00Z,TDP,0.0172,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190423.FIL,D13,COMO,2019-04-23T17:05:00Z,TDP,0.0096,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190603.FIL,D13,COMO,2019-06-03T16:41:00Z,TDP,0.008,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190612.FIL,D13,COMO,2019-06-12T16:16:00Z,TDP,0.0061,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190618.FIL,D13,COMO,2019-06-18T16:29:00Z,TDP,0.0061,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190620.FIL,D13,COMO,2019-06-20T15:41:00Z,TDP,0.0155,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190625.FIL,D13,COMO,2019-06-25T15:49:00Z,TDP,0.0155,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190627.FIL,D13,COMO,2019-06-27T16:10:00Z,TDP,0.0155,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190711.FIL,D13,COMO,2019-07-11T14:59:00Z,TDP,0.023,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190716.FIL.2,D13,COMO,2019-07-16T16:50:00Z,TDP,0.008,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190716.FIL.3,D13,COMO,2019-07-16T16:50:00Z,TDP,0.0065,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190716.FIL,D13,COMO,2019-07-16T16:50:00Z,TDP,0.0088,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190722.FIL,D13,COMO,2019-07-22T15:34:00Z,TDP,0.0245,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190805.FIL,D13,COMO,2019-08-05T16:20:00Z,TDP,0.004,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190820.FIL,D13,COMO,2019-08-20T16:23:00Z,TDP,0.005,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190822.FIL,D13,COMO,2019-08-22T15:45:00Z,TDP,0.013,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190917.FIL,D13,COMO,2019-09-17T16:15:00Z,TDP,0.009,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20190924.FIL,D13,COMO,2019-09-24T17:06:00Z,TDP,0.0025,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20191015.FIL,D13,COMO,2019-10-15T16:00:00Z,TDP,0.016,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20191217.FIL,D13,COMO,2019-12-17T17:45:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20200310.FIL.2,D13,COMO,2020-03-10T16:14:00Z,TDP,0.008,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20200310.FIL.3,D13,COMO,2020-03-10T16:14:00Z,TDP,0.007,milligramsPerLiter,0.001,NO,DP1.20093.001
COMO.SS.20200310.FIL,D13,COMO,2020-03-10T16:14:00Z,TDP,0.008,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170503.FIL,D13,WLOU,2017-05-03T10:50:00Z,TDP,0.0015,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170509.FIL,D13,WLOU,2017-05-09T10:39:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170522.FIL,D13,WLOU,2017-05-22T11:36:00Z,TDP,0.003,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170530.FIL,D13,WLOU,2017-05-30T10:56:00Z,TDP,0.013,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170608.FIL,D13,WLOU,2017-06-08T16:16:00Z,TDP,0.016,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170612.FIL,D13,WLOU,2017-06-12T17:45:00Z,TDP,0.006,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170622.FIL,D13,WLOU,2017-06-22T16:14:00Z,TDP,0.0043,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170731.FIL,D13,WLOU,2017-07-31T14:22:00Z,TDP,0.0158,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20170907.FIL,D13,WLOU,2017-09-07T14:25:00Z,TDP,0.0032,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20171010.FIL,D13,WLOU,2017-10-10T18:55:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20171010.FIL.2,D13,WLOU,2017-10-10T18:55:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20171114.FIL,D13,WLOU,2017-11-14T16:55:00Z,TDP,0.004,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20171213.FIL,D13,WLOU,2017-12-13T17:30:00Z,TDP,0.009,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180109.FIL,D13,WLOU,2018-01-09T17:20:00Z,TDP,0.01,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180213.FIL,D13,WLOU,2018-02-13T16:22:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180313.FIL,D13,WLOU,2018-03-13T17:03:00Z,TDP,0.03,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180322.FIL,D13,WLOU,2018-03-22T15:44:00Z,TDP,0.013,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180417.FIL,D13,WLOU,2018-04-17T15:10:00Z,TDP,0.021,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180501.FIL,D13,WLOU,2018-05-01T14:44:00Z,TDP,0.004,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180612.FIL,D13,WLOU,2018-06-12T16:15:00Z,TDP,0.0162,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180618.FIL,D13,WLOU,2018-06-18T16:14:00Z,TDP,0.0176,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180718.FIL,D13,WLOU,2018-07-18T16:38:00Z,TDP,0.01,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180816.FIL,D13,WLOU,2018-08-16T13:46:00Z,TDP,0.0051,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20180906.FIL,D13,WLOU,2018-09-06T18:14:00Z,TDP,0.0013,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20181113.FIL,D13,WLOU,2018-11-13T19:15:00Z,TDP,0.004,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20181211.FIL,D13,WLOU,2018-12-11T16:45:00Z,TDP,0.005,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190108.FIL,D13,WLOU,2019-01-08T18:18:00Z,TDP,0.003,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190211.FIL,D13,WLOU,2019-02-11T20:12:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190312.FIL,D13,WLOU,2019-03-12T17:18:00Z,TDP,0.0127,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190312.FIL.2,D13,WLOU,2019-03-12T17:18:00Z,TDP,0.0149,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190312.FIL.3,D13,WLOU,2019-03-12T17:18:00Z,TDP,0.014,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190416.FIL,D13,WLOU,2019-04-16T17:37:00Z,TDP,0.0043,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190502.FIL,D13,WLOU,2019-05-02T18:00:00Z,TDP,0.0025,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190530.FIL,D13,WLOU,2019-05-30T15:51:00Z,TDP,0.008,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190613.FIL,D13,WLOU,2019-06-13T14:00:00Z,TDP,0.0061,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190617.FIL,D13,WLOU,2019-06-17T15:10:00Z,TDP,0.0061,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190619.FIL,D13,WLOU,2019-06-19T14:29:00Z,TDP,0.0269,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190627.FIL,D13,WLOU,2019-06-27T14:17:00Z,TDP,0.0155,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190701.FIL,D13,WLOU,2019-07-01T17:25:00Z,TDP,0.0155,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190717.FIL,D13,WLOU,2019-07-17T16:12:00Z,TDP,0.011,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190729.FIL,D13,WLOU,2019-07-29T16:21:00Z,TDP,0.0068,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190813.FIL,D13,WLOU,2019-08-13T16:59:00Z,TDP,0.014,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190905.FIL,D13,WLOU,2019-09-05T16:43:00Z,TDP,0.0065,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20190910.FIL,D13,WLOU,2019-09-10T17:02:00Z,TDP,0.0069,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20191008.FIL,D13,WLOU,2019-10-08T13:55:00Z,TDP,0.018,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20191210.FIL,D13,WLOU,2019-12-10T19:45:00Z,TDP,0.016,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20200121.FIL,D13,WLOU,2020-01-21T17:08:00Z,TDP,0.004,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20200218.FIL,D13,WLOU,2020-02-18T17:30:00Z,TDP,0.01,milligramsPerLiter,0.001,NO,DP1.20093.001
WLOU.SS.20200312.FIL,D13,WLOU,2020-03-12T16:26:00Z,TDP,0.074,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20170620.FIL,D14,SYCA,2017-06-20T17:05:00Z,TDP,0.0581,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20170725.FIL,D14,SYCA,2017-07-25T16:20:00Z,TDP,0.0755,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20170801.FIL,D14,SYCA,2017-08-01T14:08:00Z,TDP,0.0388,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20170905.FIL.2,D14,SYCA,2017-09-05T16:59:00Z,TDP,0.0401,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20170905.FIL,D14,SYCA,2017-09-05T16:59:00Z,TDP,0.0447,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20170905.FIL.3,D14,SYCA,2017-09-05T16:59:00Z,TDP,0.0447,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20171003.FIL,D14,SYCA,2017-10-03T17:00:00Z,TDP,0.048,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20180731.FIL,D14,SYCA,2018-07-31T17:34:00Z,TDP,0.5964,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20180807.FIL,D14,SYCA,2018-08-07T15:14:00Z,TDP,0.5174,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20180814.FIL,D14,SYCA,2018-08-14T15:30:00Z,TDP,0.3397,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20180828.FIL,D14,SYCA,2018-08-28T15:26:00Z,TDP,0.1761,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20180904.FIL,D14,SYCA,2018-09-04T16:28:00Z,TDP,0.1916,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20180911.FIL,D14,SYCA,2018-09-11T16:06:00Z,TDP,0.1793,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20180925.FIL,D14,SYCA,2018-09-25T15:52:00Z,TDP,0.1209,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20181002.FIL,D14,SYCA,2018-10-02T16:20:00Z,TDP,0.0082,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20181017.FIL,D14,SYCA,2018-10-17T16:26:00Z,TDP,0.2534,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20190108.FIL,D14,SYCA,2019-01-08T18:13:00Z,TDP,0.257,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190212.FIL,D14,SYCA,2019-02-12T20:34:00Z,TDP,0.095,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190214.FIL,D14,SYCA,2019-02-14T16:03:00Z,TDP,0.1014,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20190221.FIL,D14,SYCA,2019-02-21T14:55:00Z,TDP,0.0393,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20190226.FIL.3,D14,SYCA,2019-02-26T16:17:00Z,TDP,0.081,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20190226.FIL.2,D14,SYCA,2019-02-26T16:17:00Z,TDP,0.0844,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20190226.FIL,D14,SYCA,2019-02-26T16:17:00Z,TDP,0.0823,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20190227.FIL,D14,SYCA,2019-02-27T15:29:00Z,TDP,0.0498,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190305.FIL,D14,SYCA,2019-03-05T18:14:00Z,TDP,0.039,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20190313.FIL,D14,SYCA,2019-03-13T15:11:00Z,TDP,0.0916,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190319.FIL.3,D14,SYCA,2019-03-19T18:25:00Z,TDP,0.0623,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190319.FIL,D14,SYCA,2019-03-19T18:25:00Z,TDP,0.0676,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190319.FIL.2,D14,SYCA,2019-03-19T18:25:00Z,TDP,0.0631,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190325.FIL,D14,SYCA,2019-03-25T20:16:00Z,TDP,0.0548,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190409.FIL,D14,SYCA,2019-04-09T15:40:00Z,TDP,0.0231,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190416.FIL,D14,SYCA,2019-04-16T16:20:00Z,TDP,0.0472,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190424.FIL,D14,SYCA,2019-04-24T16:04:00Z,TDP,0.0494,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190501.FIL,D14,SYCA,2019-05-01T15:46:00Z,TDP,0.0503,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190508.FIL.2,D14,SYCA,2019-05-08T16:49:00Z,TDP,0.0639,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190508.FIL.3,D14,SYCA,2019-05-08T16:49:00Z,TDP,0.0744,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190508.FIL,D14,SYCA,2019-05-08T16:49:00Z,TDP,0.068,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190528.FIL,D14,SYCA,2019-05-28T18:30:00Z,TDP,0.0558,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190618.FIL,D14,SYCA,2019-06-18T16:10:00Z,TDP,0.07,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190709.FIL,D14,SYCA,2019-07-09T18:00:00Z,TDP,0.095,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190716.FIL,D14,SYCA,2019-07-16T18:00:00Z,TDP,0.0839,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190827.FIL,D14,SYCA,2019-08-27T15:30:00Z,TDP,0.055,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20190910.FIL,D14,SYCA,2019-09-10T16:58:00Z,TDP,0.0682,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20191001.FIL,D14,SYCA,2019-10-01T16:00:00Z,TDP,0.009,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20191210.FIL,D14,SYCA,2019-12-10T16:15:00Z,TDP,0.087,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200109.FIL.3,D14,SYCA,2020-01-09T16:29:00Z,TDP,0.056,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200109.FIL.2,D14,SYCA,2020-01-09T16:29:00Z,TDP,0.058,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200109.FIL,D14,SYCA,2020-01-09T16:29:00Z,TDP,0.059,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200114.FIL,D14,SYCA,2020-01-14T15:46:00Z,TDP,0.063,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200121.FIL,D14,SYCA,2020-01-21T17:00:00Z,TDP,0.071,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200128.FIL,D14,SYCA,2020-01-28T18:00:00Z,TDP,0.021,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200130.FIL,D14,SYCA,2020-01-30T17:10:00Z,TDP,0.103,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200211.FIL,D14,SYCA,2020-02-11T18:00:00Z,TDP,0.102,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200217.FIL,D14,SYCA,2020-02-17T17:30:00Z,TDP,0.066,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200219.FIL,D14,SYCA,2020-02-19T17:04:00Z,TDP,0.111,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.RE.20200226.FIL,D14,SYCA,2020-02-26T19:00:00Z,TDP,0.074,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200303.FIL,D14,SYCA,2020-03-03T18:05:00Z,TDP,0.087,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200310.FIL,D14,SYCA,2020-03-10T16:01:00Z,TDP,0.01,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200317.FIL.2,D14,SYCA,2020-03-17T18:20:00Z,TDP,0.088,milligramsPerLiter,0.001,NO,DP1.20093.001
SYCA.SS.20200317.FIL.3,D14,SYCA,2020-03-17T18:20:00Z,TDP,0.089,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20120203.FIL,D15,REDB,2012-02-03T19:00:00Z,TDP,0.0231,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20120216.FIL,D15,REDB,2012-02-16T19:00:00Z,TDP,0.0216,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20120223.FIL,D15,REDB,2012-02-23T19:00:00Z,TDP,0.0294,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20120306.FIL,D15,REDB,2012-03-06T19:00:00Z,TDP,0.0231,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20120313.FIL,D15,REDB,2012-03-13T18:00:00Z,TDP,0.0255,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20120330.FIL,D15,REDB,2012-03-30T18:00:00Z,TDP,0.0203,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20161108.FIL,D15,REDB,2016-11-08T18:12:00Z,TDP,0.042,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170221.FIL,D15,REDB,2017-02-21T19:02:00Z,TDP,0.012,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170321.FIL,D15,REDB,2017-03-21T16:54:00Z,TDP,0.002,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170328.FIL,D15,REDB,2017-03-28T18:26:00Z,TDP,0.013,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170404.FIL,D15,REDB,2017-04-04T17:27:00Z,TDP,0.036,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170412.FIL,D15,REDB,2017-04-12T16:10:00Z,TDP,0.028,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170418.FIL,D15,REDB,2017-04-18T16:26:00Z,TDP,0.039,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170425.FIL,D15,REDB,2017-04-25T15:24:00Z,TDP,0.026,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170502.FIL,D15,REDB,2017-05-02T17:33:00Z,TDP,0.0275,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170511.FIL,D15,REDB,2017-05-11T16:44:00Z,TDP,0.0175,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170516.FIL,D15,REDB,2017-05-16T15:43:00Z,TDP,0.0165,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170523.FIL,D15,REDB,2017-05-23T16:42:00Z,TDP,0.014,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170530.FIL,D15,REDB,2017-05-30T18:00:00Z,TDP,0.006,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170606.FIL,D15,REDB,2017-06-06T15:14:00Z,TDP,0.011,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170613.FIL,D15,REDB,2017-06-13T17:01:00Z,TDP,0.0466,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170627.FIL,D15,REDB,2017-06-27T16:11:00Z,TDP,0.0021,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170725.FIL,D15,REDB,2017-07-25T16:35:00Z,TDP,0.033,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170801.FIL,D15,REDB,2017-08-01T19:56:00Z,TDP,0.0215,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170905.FIL,D15,REDB,2017-09-05T17:15:00Z,TDP,0.003,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170905.FIL.2,D15,REDB,2017-09-05T17:15:00Z,TDP,0.0024,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170905.FIL.3,D15,REDB,2017-09-05T17:15:00Z,TDP,0.0016,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170912.FIL.2,D15,REDB,2017-09-12T17:51:00Z,TDP,0.0032,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170912.FIL,D15,REDB,2017-09-12T17:51:00Z,TDP,0.0016,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20170912.FIL.3,D15,REDB,2017-09-12T17:51:00Z,TDP,0.003,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20171003.FIL,D15,REDB,2017-10-03T15:46:00Z,TDP,0.004,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20171024.FIL,D15,REDB,2017-10-24T16:34:00Z,TDP,0.006,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20171024.FIL.2,D15,REDB,2017-10-24T16:34:00Z,TDP,0.005,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20171024.FIL.3,D15,REDB,2017-10-24T16:34:00Z,TDP,0.007,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20171108.FIL,D15,REDB,2017-11-08T17:26:00Z,TDP,0.027,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20171205.FIL,D15,REDB,2017-12-05T17:16:00Z,TDP,0.041,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180102.FIL,D15,REDB,2018-01-02T18:58:00Z,TDP,0.01,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180306.FIL,D15,REDB,2018-03-06T20:53:00Z,TDP,0.007,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180508.FIL.2,D15,REDB,2018-05-08T15:45:00Z,TDP,0.023,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180508.FIL.3,D15,REDB,2018-05-08T15:45:00Z,TDP,0.024,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180508.FIL,D15,REDB,2018-05-08T15:45:00Z,TDP,0.0253,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180522.FIL,D15,REDB,2018-05-22T15:25:00Z,TDP,0.0091,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180605.FIL,D15,REDB,2018-06-05T15:42:00Z,TDP,0.0088,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180612.FIL,D15,REDB,2018-06-12T15:47:00Z,TDP,0.0087,milligramsPerLiter,0.001,NO,DP1.20093.001
REDB.SS.20180619.FIL,D15,REDB,2018-06-19T16:30:00Z,TDP,0.0102,milligramsPerLiter,0.001,NO,DP1.20093.001
