siteID,domainID,collectDate,year,month,DOC_mgL,TDN_mgL,nitrate_mgL,TDP_mgL,TPC_mgL,TPN_mgL,TPP_mgL,TP_mgL,d13C_perMill,d15N_perMill,DOC_to_TDN_mgL,DOC_to_nitrate_mgL,DOC_to_TDP_mgL,TDN_to_TDP_mgL,TPC_to_TPN_mgL,TPC_to_TPP_mgL,TPN_to_TPP_mgL,DOC_mmolL,TDN_mmolL,TDP_mmolL,TPC_mmolL,TPN_mmolL,TPP_mmolL,DOC_to_TDN_mw,DOC_to_TDP_mw,TDN_to_TDP_mw,TPC_to_TPN_mw,TPC_to_TPP_mw,TPN_to_TPP_mw
COMO,D13,2019-07-16T16:50:00Z,2019,07,4.048333333333333,0.13846666666666668,0.0203,0.00776666666666666,0.19932,0.01647,0.2581666666666667,0.26593333333333335,-26.26,3.65,29.23688011555127,199.42528735632183,521.2446351931335,17.82832618025753,12.10200364298725,0.7720593931568752,0.06379599741768882,0.3370521466433547,0.00988553342376431,2.507479391317447e-4,0.016594788110898345,0.0011758406511030199,0.008334947590452208,34.09549411194127,1344.1871060254862,39.42418612888532,14.113126719450706,1.9909888971477028,0.14107355065435093
BLUE,D11,2019-07-16T17:22:00Z,2019,07,0.7914333333333333,0.42333333333333334,0.34586666666666666,0.02003333333333333,0.61638,0.07554999999999999,0.12866666666666665,0.1487,-23.4,3.5,1.8695275590551181,2.2882613723978413,39.50582362728786,21.131447587354412,8.15857048312376,4.790518134715027,0.5871761658031088,0.06589237643271446,0.03022298374622213,6.467790189621402e-4,0.05131795853800684,0.005393731705575783,0.004154021652568821,2.1802075197473183,101.87772716939591,46.72845417082285,9.514369890693075,12.353801407431792,1.2984361076308626
SYCA,D14,2019-07-16T18:00:00Z,2019,07,2.59,0.1967,0.0257,0.0839,0.33951,0.03613,0.2901,0.374,-27.23,1.01,13.167259786476867,100.77821011673151,30.870083432657925,2.3444576877234806,9.396900083033488,1.1703205791106512,0.1245432609445019,0.21563566730497047,0.01404297851074463,0.0027087234454703946,0.028266588960119892,0.0025794245734275722,0.009365919803706334,15.35540819491978,79.60785648515083,5.184352996326629,10.958486342773298,3.018025944332139,0.27540536620939543
OKSR,D18,2019-07-16T18:43:00Z,2019,07,4.923,0.2637,0.1042,0.0038,0.14229,0.01168999999999999,0.1475,0.1513,-28.28,3.06,18.668941979522184,47.24568138195777,1295.5263157894738,69.39473684210526,12.171941830624476,0.964677966101695,0.07925423728813553,0.4098742819082508,0.018826301135146713,1.2268354103441598e-4,0.011846640579468822,8.345827086456766e-4,0.004762058500677988,21.771365440610044,3340.9068441647787,153.45417141053534,14.194687305100077,2.4877142054811343,0.17525671062773684
HOPB,D01,2019-07-17T12:35:00Z,2019,07,2.381,0.245,0.12915,0.00965,NA,NA,0.1658,0.17545,NA,NA,9.718367346938775,18.43592721641502,246.73575129533674,25.388601036269428,NA,NA,NA,0.19823495129464658,0.017491254372813594,3.115516239426616e-4,NA,NA,0.005352876606185834,11.333375358302508,636.2828374508168,56.14239512368168,NA,NA,NA
MAYF,D08,2019-07-17T13:33:00Z,2019,07,2.244,0.1328,0.0199,0.0065,1.9553,0.10758,0.1694,0.1759,-27.99,2.97,16.897590361445786,112.76381909547739,345.2307692307693,20.430769230769233,18.175311396170294,11.54250295159386,0.6350649350649351,0.18682874032137212,0.009480973798814879,2.0985342545360624e-4,0.1627924402630922,0.007680445491539944,0.005469103118744754,19.705648837962794,890.2820619560277,45.179028068383396,21.195702832916272,29.765838516582157,1.4043336402299778
MCDI,D06,2019-07-17T14:50:00Z,2019,07,1.9,0.6174,0.1612,0.04295,NA,NA,0.14965,0.1926,NA,NA,3.0774214447683836,11.786600496277915,44.23748544819557,14.37485448195576,NA,NA,NA,0.15818832736658064,0.044077961019490255,0.0013866468651126751,NA,NA,0.004831471556789565,3.588830420187391,114.07974975209474,31.787445043485242,NA,NA,NA
TECR,D17,2019-07-17T16:05:00Z,2019,07,2.377666666666667,0.10436666666666666,0.01543333333333333,0.0065,0.21123,0.01521,0.1651,0.1716,-27.1,1.22,22.781858831044396,154.06047516198709,365.7948717948718,16.056410256410256,13.887573964497042,1.2794064203513023,0.09212598425196851,0.19795742791330173,0.007451036386568621,2.0985342545360624e-4,0.017586379152443595,0.0010858856286142643,0.005330277006521599,26.567770930516932,943.3128264902474,35.50590785193484,16.195424903897266,3.2993368132512897,0.20372029958024362
WLOU,D13,2019-07-17T16:12:00Z,2019,07,2.032,0.1023,0.0115,0.011,0.2333,0.01509999999999999,0.2726,0.2836,-31.34,2.08,19.86314760508309,176.69565217391306,184.72727272727275,9.3,15.450331125827825,0.8558327219369039,0.055392516507703556,0.16917825326783784,0.007303491111587065,3.5513656615225673e-4,0.019423861460328037,0.0010780324123652453,0.008800929812100471,23.16402535212712,476.37520151981903,20.56530306275434,18.017882614226156,2.207023788966253,0.12249074079457486
CARI,D19,2019-07-17T18:33:00Z,2019,07,2.44,0.3651,0.2889,0.0065,0.19801,0.01657,0.3588,0.3653,-26.86,5.01,6.683100520405368,8.44582900657667,375.3846153846154,56.16923076923077,11.949909474954737,0.5518673355629877,0.04618171683389075,0.20314711514445094,0.02606553865924181,2.0985342545360624e-4,0.01648572142202981,0.0011829799386021277,0.011583909085039066,7.793704852994588,968.0428837668037,124.2083068355932,13.935757390366415,1.4231570103844795,0.10212268845669538
CUPE,D04,2019-07-18T11:46:00Z,2019,07,1.294,0.4098,0.3871,0.0179,0.08093,0.00683,0.28490000000000004,0.3028,-28.12,-1.49,3.1576378721327476,3.3428054766210282,72.2905027932961,22.893854748603353,11.849194729136164,0.284064584064584,0.02397332397332397,0.10773457663808178,0.0292568001713429,5.779040485568541e-4,0.0067379901756723015,4.876133361890484e-4,0.009198037063343451,3.6823772937276997,186.42294842390754,50.62570550319413,13.818305767297499,0.7325465345780057,0.05301276053043026
ARIK,D10,2019-07-18T15:41:00Z,2019,07,5.729,0.2867,0.0036,0.009,0.86184,0.07909999999999999,0.27349999999999997,0.2825,-28.4,6.25,19.982560167422392,1591.388888888889,636.5555555555557,31.855555555555558,10.895575221238941,3.1511517367458874,0.28921389396709324,0.47697943551744243,0.02046833725994146,2.9056628139730094e-4,0.071754225293481,0.005647176411794103,0.0088299864402402,23.30328201357801,1641.551226190807,70.44291980993631,12.706212815243848,8.126198808922416,0.6395453096121044
GUIL,D04,2019-07-22T12:12:00Z,2019,07,2.028,0.3775,0.3245,0.0179,0.16071000000000002,0.01628,0.3713999999999999,0.3893,-25.84,1.31,5.372185430463576,6.249614791987673,113.29608938547487,21.089385474860336,9.871621621621623,0.43271405492730225,0.043834141087775995,0.168845225210224,0.02695081030913115,5.779040485568541e-4,0.013380234784780622,0.0011622760048547157,0.011990701878995284,6.264940581508894,292.1682684727083,46.635441257822805,11.512097581721262,1.1158842009256733,0.0969314404264135
WALK,D07,2019-07-22T12:45:00Z,2019,07,0.8216,0.0835,0.06709999999999999,0.01155,0.55504,0.02573,0.14444999999999997,0.15599999999999997,-26.99,-2.57,9.839520958083831,12.244411326378541,71.13419913419914,7.22943722943723,21.571706179556937,3.842436829352718,0.17812391831083424,0.06840396303388561,0.005961305061754837,3.7289339445986956e-4,0.04621097327449838,0.001836938673520383,0.0046635888164266795,11.474662397792045,183.44106935165135,15.986620171670506,25.15651390034585,9.908886716540762,0.3938895013750111
COMO,D13,2019-07-22T15:34:00Z,2019,07,3.587,0.1215,0.0109,0.0245,0.26309,0.0215,0.2218,0.2463,-25.41,4.16,29.52263374485597,329.08256880733944,146.40816326530611,4.959183673469387,12.236744186046511,1.1861587015329125,0.0969341749323715,0.2986429106652236,0.00867423431141572,7.909859882482082e-4,0.021904087919407213,0.0015349468123081317,0.007160844579324595,34.42873456533158,377.55777612018915,10.966356471909817,14.270258580797062,3.058869338213341,0.21435276178734028
REDB,D15,2019-07-22T17:21:00Z,2019,07,1.025,0.077,0.045,0.0127,1.08079,0.05863,0.2652,0.2779,-24.62,3.55,13.311688311688311,22.777777777777775,80.70866141732283,6.062992125984252,18.434078117004944,4.075377073906486,0.22107843137254904,0.08533843976355009,0.005497251374312844,4.1002130819396915e-4,0.08998334859711932,0.00418576426072678,0.008562019758507134,15.523837996987611,208.13171915245672,13.407233391178426,21.49747166637984,10.509593663073808,0.48887580019514065
MCRA,D16,2019-07-23T16:36:00Z,2019,07,0.7455,0.0486,2.9355,0.0231,0.04593999999999999,0.0074400000000000004,0.2253,0.2484,-26.02,-0.45,15.339506172839508,0.25396014307613696,32.27272727272727,2.103896103896104,6.174731182795697,0.20390590324012423,0.03302263648468708,0.06206810423778204,0.0034696937245662883,7.457867889197391e-4,0.003824827241695112,5.311629899336047e-4,0.007273842577645767,17.888640659642245,83.22499829701563,4.65239365474962,7.200854190110676,0.5258331068986436,0.07302371260631811
OKSR,D18,2019-07-23T18:08:00Z,2019,07,5.635,0.2081,0.2894,0.0112,0.14662999999999998,0.01448,0.2281,0.2393,-28.48,4.46,27.078327727054297,19.4713199723566,503.125,18.580357142857142,10.126381215469612,0.6428320911880754,0.0634809294169224,0.4691532761635168,0.014856857285642894,3.615935946277523e-4,0.012207976021979853,0.0010337688298707789,0.0073642409763027055,31.578231327354057,1297.4601407043544,41.08716942549134,11.8091933798254,1.6577371736291273,0.14037683356605657
CARI,D19,2019-07-24T19:30:00Z,2019,07,2.119,0.3462,0.2829,0.009,0.18936,0.06156,0.2129,0.2219,-29.3,3.62,6.120739456961295,7.4902792506185945,235.44444444444449,38.46666666666667,3.076023391812866,0.889431658055425,0.2891498356035697,0.17642161352093919,0.024716213321910475,2.9056628139730094e-4,0.01576554824743985,0.004394945384450632,0.0068735068121650415,7.137890065244931,607.1647841330634,85.06222127031724,3.5872000373926247,2.2936688183006195,0.6394036558852695
WLOU,D13,2019-07-29T16:21:00Z,2019,07,1.846,0.0781,0.0216,0.0068,0.14683000000000002,0.00994,0.3486,0.3554,-25.75,2.7,23.636363636363637,85.46296296296296,271.47058823529414,11.48529411764706,14.771629778672034,0.42119908204245554,0.028514056224899595,0.15369244858879363,0.005575783536803027,2.195389681668496e-4,0.012224627424860548,7.096451774112944e-4,0.011254600632788792,27.564278199529223,700.069103321955,25.39769401013779,17.226393997990108,1.0861893570213155,0.06305378578639538
POSE,D02,2019-07-30T13:22:00Z,2019,07,2.0134999999999996,0.4407,0.35565,0.0275,3.02466,0.21515,0.30685,0.33435000000000004,-27.46,6.97,4.56886771046063,5.661464923379726,73.2181818181818,16.025454545454544,14.058377875900533,9.857128890337298,0.701156917060453,0.16763799850137373,0.031462840008567146,8.878414153806419e-4,0.25182416118557993,0.01536017705432998,0.00990669593852909,5.328126718876201,188.8152496575109,35.43745477910395,16.394613180229687,25.41959122881588,1.5504843541822284
PRIN,D11,2019-07-30T15:27:00Z,2019,07,2.654333333333333,0.22136666666666668,0.0266,0.01173333333333333,0.96049,0.09608,0.28346666666666664,0.29519999999999996,-24.92,3.57,11.990664056617979,99.78696741854637,226.22159090909096,18.86647727272728,9.996773522064945,3.3883701787394167,0.3389463781749765,0.2209918685649266,0.015804002760524502,3.7881233722907373e-4,0.07996752976438265,0.006859427429142572,0.009151761692602397,13.983284609195573,583.3808639429011,41.71987342367779,11.658047350225933,8.737938382838623,0.7495198913108961
OKSR,D18,2019-07-30T18:42:00Z,2019,07,5.579,0.1945,0.0421,0.007,0.1419,0.01369999999999999,0.316,0.323,-28.61,2.97,28.683804627249355,132.51781472684084,797,27.785714285714285,10.35766423357665,0.4490506329113924,0.0433544303797468,0.46449088335692285,0.013885914185764263,2.259959966423452e-4,0.01181417034385147,9.780823873777392e-4,0.010202104991283012,33.45050798550343,2055.305803013904,61.44318656998032,12.078911241337783,1.158013013387517,0.09587064514758889
LEWI,D02,2019-07-31T13:30:00Z,2019,07,1.4095,2.726,1.54265,0.0155,2.00973,0.12706,0.26299999999999996,0.27849999999999997,-26.65,4.15,0.5170579603815114,0.9136874858198554,90.93548387096774,175.8709677419355,15.817172989138987,7.641558935361218,0.48311787072243356,0.1173507618016818,0.1946169772256729,5.004197068509072e-4,0.1673241195570727,0.009071178696366105,0.008490992445276683,0.6029831696831096,234.50467716421238,388.9075001669672,18.445686625499107,19.7060733047938,1.068329615746174
TECR,D17,2019-07-31T19:23:00Z,2019,07,2.196,0.065,0.0105,0.004,0.27556,0.01986,0.414,0.418,-27.17,-0.75,33.784615384615385,209.14285714285714,549,16.25,13.875125881168179,0.6656038647342997,0.04797101449275362,0.18283240363000586,0.004640536874419934,1.2914056950991153e-4,0.022942302889018405,0.0014178624973227672,0.013366048944275843,39.398976579161406,1415.7627175089503,35.93399728707076,16.180908185623405,1.7164610861943386,0.10607940336250095
MCRA,D16,2019-08-01T17:04:00Z,2019,08,0.8771,0.0501,0.0141,0.013,0.06827,0.00458,0.319,0.332,-26.79,5.55,17.506986027944112,62.20567375886525,67.46923076923078,3.853846153846154,14.906113537117903,0.21401253918495297,0.014357366771159874,0.07302472733327783,0.0035767830370529025,4.1970685090721247e-4,0.005683956373324453,3.269793674591276e-4,0.010298960418415446,20.416314486172105,173.98983880161137,8.522098291513585,17.383226401999043,0.5518961276092527,0.031748774067959305
KING,D06,2019-08-05T14:48:00Z,2019,08,1.266,0.1185,0.0501,0.031,NA,NA,0.198,0.229,NA,NA,10.683544303797468,25.269461077844312,40.83870967741935,3.82258064516129,NA,NA,NA,0.1054033802347848,0.008460055686442494,0.0010008394137018145,NA,NA,0.006392458190740621,12.458946387752155,105.31497739974917,8.452960155866768,NA,NA,NA
LECO,D07,2019-08-05T15:39:00Z,2019,08,1.404,0.22,0.1953,0.0116,0.26054,0.00708,0.12495,0.13655,-27.39,2.87,6.381818181818182,7.188940092165898,121.0344827586207,18.965517241379313,36.79943502824859,2.0851540616246496,0.05666266506602641,0.11689284822246275,0.015706432498036698,3.7450765157874343e-4,0.02169178253267838,5.054615549368173e-4,0.004034028540065862,7.442355113872889,312.1240586933243,41.938882775361094,42.91480196825227,5.377201057760545,0.1252994494006641
COMO,D13,2019-08-05T16:20:00Z,2019,08,3.544,0.1206,0.0123,0.004,0.22908,0.01741,0.258,0.262,-26.9,4.45,29.386401326699836,288.130081300813,886,30.15,13.157955198161977,0.8879069767441861,0.06748062015503875,0.29506285904587465,0.008609980723923752,1.2914056950991153e-4,0.01907251685954542,0.0012429499535946313,0.008329566733389294,34.26986290759176,2284.8192490217302,66.67138573570358,15.34455736080716,2.2897369659207745,0.14922144132806245
FLNT,D03,2019-08-05T16:34:00Z,2019,08,2.512,1.004,0.97685,0.01394999999999999,0.30988,0.04721,0.16295,0.1769,-31.49,5.03,2.50199203187251,2.571530941290884,180.07168458781373,71.9713261648746,6.5638635882228336,1.9016876342436329,0.2897207732433262,0.20914162018150032,0.0716784464910402,4.503777361658162e-4,0.025799683623345268,0.003370457628328693,0.005260863950410022,2.917775571595891,464.3693579571179,159.1518424095685,7.654653008095681,4.904077327704795,0.6406661833682291
BLDE,D12,2019-08-05T18:19:00Z,2019,08,2.137,0.0885,0.0152,0.035,0.44549,0.03995,0.266,0.301,-26.3,-0.67,24.146892655367232,140.5921052631579,61.05714285714285,2.528571428571428,11.15118898623279,1.6747744360902255,0.150187969924812,0.1779202397802015,0.006318269436710216,0.0011299799832117262,0.03709016734659896,0.002852145355893482,0.008587847872409118,28.1596474418224,157.454328770056,5.591487929504634,13.004304731509675,4.318912945088557,0.3321140986971606
CUPE,D04,2019-08-06T10:39:00Z,2019,08,1.089,0.3678,0.3664,0.022,0.09026,0.00665,0.023,0.045,-28.27,0.06,2.9608482871125608,2.9721615720524017,49.5,16.71818181818182,13.572932330827069,3.924347826086957,0.2891304347826087,0.09066688868537175,0.026258299421717715,7.102731323045135e-4,0.007514778120056616,4.747626186906547e-4,7.425582746819914e-4,3.452885018531816,127.65073682457748,36.969298467649296,15.82849580866662,10.120119021331897,0.639360754405406
POSE,D02,2019-08-06T13:15:00Z,2019,08,2.001,0.3588,0.3199,0.042,3.87347,0.15119,0.07699999999999999,0.119,-28.19,4.86,5.576923076923077,6.255079712410128,47.64285714285714,8.542857142857143,25.619882267345726,50.304805194805205,1.9635064935064939,0.16659728582133046,0.025615763546798034,0.0013559759798540713,0.32249354758138377,0.010793888769900764,0.0024859559630657966,6.503701734948092,122.86153169118784,18.891015716631482,29.87741994161282,129.72617068552964,4.34194689297281
MAYF,D08,2019-08-06T13:40:00Z,2019,08,2.2853333333333334,0.08813333333333333,0.01263333333333333,0.00433333333333333,1.51871,0.08737,0.01866666666666666,0.023,-27.7,2.65,25.930408472012108,180.89709762532988,527.3846153846158,20.338461538461555,17.382511159436877,81.35946428571431,4.680535714285716,0.1902700302500486,0.006292092049213488,1.399022836357374e-4,0.12644326034468406,0.006237595487970302,6.026559910462536e-4,30.239549701729548,1360.0209039150022,44.974905953616634,20.271154259448203,209.8100113883703,10.350175855949582
MCDI,D06,2019-08-06T15:30:00Z,2019,08,1.789,0.4223,0.3713,0.03,NA,NA,0.05500000000000001,0.085,NA,NA,4.23632488752072,4.818206302181524,59.63333333333333,14.076666666666668,NA,NA,NA,0.1489467987677962,0.030149211108731352,9.685542713243365e-4,NA,NA,0.001775682830761284,4.940321596828134,153.78260483445732,31.128055496061496,NA,NA,NA
MCRA,D16,2019-08-06T16:01:00Z,2019,08,0.8292,0.0389,0.0119,0.009,0.07454999999999999,0.00306,0.049,0.058,-26.26,0.95,21.316195372750645,69.68067226890756,92.13333333333334,4.322222222222222,24.362745098039216,1.5214285714285711,0.06244897959183673,0.06903671634335194,0.0027771828371528522,2.9056628139730094e-4,0.006206810423778204,2.1846219747269222e-4,0.0015819719764964164,24.858542051962228,237.59369466877592,9.55782902199694,28.411370459431797,3.923464205430736,0.1380948592759014
ARIK,D10,2019-08-06T17:35:00Z,2019,08,5.538,0.2933,0.0103,0.008,2.17406,0.23826,0.07300000000000001,0.081,-27.08,4.07,18.881691101261506,537.6699029126214,692.25,36.6625,9.124737681524385,29.781643835616432,3.2638356164383557,0.4610773457663809,0.020939530234882563,2.5828113901982307e-4,0.18100574473399386,0.01701006639537374,0.0023568153935558857,22.019469424308543,1785.1762134709852,81.07262618690656,10.641095721015077,76.80098544370857,7.217394473017894
PRIN,D11,2019-08-06T18:45:00Z,2019,08,2.686,0.1477,0.0165,0.022,3.03257,0.29463,0.095,0.117,-24.3,3.12,18.18551117129316,162.78787878787878,122.0909090909091,6.713636363636364,10.292807928588399,31.921789473684214,3.1013684210526318,0.22362834068770296,0.01054472763618191,7.102731323045135e-4,0.25248272416951134,0.02103448275862069,0.003067088525860399,21.207597616876473,314.84837383913236,14.84601790014084,12.003277050681685,82.31999893080467,6.8581270417422875
OKSR,D18,2019-08-06T19:50:00Z,2019,08,6.776,0.2076,0.0206,0.009,0.18936,0.01883,0.023,0.032,-28.72,3.23,32.639691714836225,328.93203883495147,752.8888888888889,23.06666666666667,10.056293149229953,8.23304347826087,0.818695652173913,0.5641495295978687,0.014821160848147356,2.9056628139730094e-4,0.01576554824743985,0.001344327836081959,7.425582746819914e-4,38.06378834815677,1941.5519477515984,51.00784845672403,11.72745800859745,21.2313952789653,1.810400451947939
LEWI,D02,2019-08-07T14:10:00Z,2019,08,1.473,2.396,2.562,0.009,1.14778,0.12554,0.07,0.079,-25.73,2.76,0.6147746243739567,0.5749414519906324,163.66666666666669,266.22222222222223,9.14274334873347,16.39685714285714,1.7934285714285714,0.12263758221630175,0.17105732847861785,2.9056628139730094e-4,0.09556073599200735,0.00896266152637967,0.0022599599664234523,0.7169384866877039,422.0640523964145,588.7032991440789,10.662093588020126,42.28426052309193,3.9658496874011977
KING,D06,2019-08-07T16:06:00Z,2019,08,2.349,0.2485,0.1636,0.036,NA,NA,0.089,0.125,NA,NA,9.45271629778672,14.358190709046456,65.25000000000001,6.902777777777779,NA,NA,NA,0.19557072683373578,0.01774112943528236,0.0011622651255892037,NA,NA,0.0028733776715955317,11.023578151952261,168.26688035967035,15.264270642456552,NA,NA,NA
REDB,D15,2019-08-07T16:37:00Z,2019,08,1.554,0.1059,0.0393,0.009,1.2446199999999998,0.16852,0.056,0.065,-24.47,3.13,14.674220963172806,39.541984732824424,172.66666666666669,11.766666666666667,7.385592214573936,22.22535714285714,3.0092857142857143,0.1293814003829823,0.007560505461554937,2.9056628139730094e-4,0.10362334526683874,0.01203112729349611,0.0018079679731387616,17.112797688049415,445.2732772736104,26.019899574022514,8.61293731991817,57.31481243384041,6.654502442656224
TECR,D17,2019-08-07T17:42:00Z,2019,08,2.247,0.1003,0.0091,0.014,0.30013,0.0183,0.191,0.205,-27.33,-0.94,22.402791625124625,246.9230769230769,160.5,7.164285714285715,16.400546448087432,1.5713612565445025,0.09581151832460733,0.18707851136458248,0.0071607053616049125,4.519919932846904e-4,0.024987927732911502,0.001306489612336689,0.006166462194098276,26.125709956966165,413.89784364332695,15.842549133596469,19.126005669666196,4.052230751828277,0.21187020551055816
CARI,D19,2019-08-07T21:08:00Z,2019,08,8.149,0.5552,0.4138,0.009,0.83575,0.05450999999999999,0.11,0.119,-27.22,3.08,14.67759365994236,19.693088448525856,905.4444444444445,61.6888888888889,15.332049165290774,7.597727272727273,0.49554545454545446,0.678461410373824,0.03963732419504534,2.9056628139730094e-4,0.06958204978769462,0.003891625615763546,0.0035513656615225675,17.116730862943356,2334.962636102092,136.41405329081496,17.87994443911647,19.593040092036848,1.095811016569637
CUPE,D04,2019-08-12T11:29:00Z,2019,08,1.106,0.3661,0.3684,0.009,0.07579000000000001,0.00872,0.225,0.234,-28.19,1.93,3.021032504780115,3.002171552660152,122.88888888888891,40.67777777777778,8.69151376146789,0.3368444444444445,0.03875555555555556,0.09208225793023064,0.026136931534232886,2.9056628139730094e-4,0.0063100491216384995,6.225458699221819e-4,0.007264157034932524,3.523070709720679,316.9062063478849,89.95170192681438,10.135878216375051,0.8686553844161372,0.085701047888754045
LECO,D07,2019-08-12T15:22:00Z,2019,08,1.986,0.19323333333333337,0.1832,0.0109,0.20665,0.01167,0.01072499999999999,0.021625,-26.99,3.25,10.277729860272553,10.84061135371179,182.2018348623853,17.727828746177373,17.707797772065124,19.268065268065286,1.0881118881118892,0.1653484306052785,0.013795483210775568,3.5190805191450894e-4,0.01720506202647573,8.331548511458557e-4,3.4625815199844996e-4,11.985693293883745,469.86259537320154,39.201953850510314,20.650497326893362,49.68853997277947,2.4061667467964347
BLDE,D12,2019-08-12T18:39:00Z,2019,08,2.423,0.0782,0.0113,0.03,0.47452,0.04664,0.088,0.118,-26.12,1.08,30.9846547314578,214.42477876106196,80.76666666666667,2.606666666666667,10.17409948542024,5.3922727272727276,0.53,0.20173174589959206,0.005582922824302136,9.685542713243365e-4,0.0395071184747315,0.0033297636895837797,0.002841092529218054,36.13371566260339,208.2813032497988,5.764181718664479,11.864841519630447,13.905607814049244,1.172001142286
GUIL,D04,2019-08-13T11:13:00Z,2019,08,1.138,0.2383,0.1753,0.027,0.16549,0.01549,0.04300000000000001,0.07,-24.67,6.26,4.775493075954678,6.491728465487735,42.148148148148145,8.825925925925926,10.683666881859263,3.84860465116279,0.3602325581395348,0.09474648239114146,0.017012922110373387,8.716988441919029e-4,0.013778203313629176,0.0011058756336117656,0.0013882611222315493,5.569089294388243,108.6917609475265,19.516972201729825,12.459089335958932,9.924792312473256,0.7965905087323446
WALK,D07,2019-08-13T13:36:00Z,2019,08,0.7356,0.0693,0.05875,0.00674999999999999,0.19163,0.01023,0.03955,0.0463,-29.04,3.96,10.614718614718615,12.520851063829788,108.97777777777794,10.266666666666682,18.732160312805476,4.845259165613148,0.2586599241466498,0.061243859795187754,0.004947526236881559,2.1792471104797542e-4,0.01595454167013571,7.303491111587064e-4,0.0012768773810292505,12.378683176784918,281.0321945623923,22.70291520906217,21.845089459784056,12.494967729223347,0.5719806161575163
HOPB,D01,2019-08-13T13:54:00Z,2019,08,2.414,0.2146,0.0939,0.005,NA,NA,0.08524999999999999,0.09025,NA,NA,11.24883504193849,25.708200212992548,482.8,42.92,NA,NA,NA,0.20098243276996092,0.015320910973084889,1.6142571188738943e-4,NA,NA,0.0027523083876799894,13.118177706471771,1245.0459745233538,94.90997929606627,NA,NA,NA
TOMB,D08,2019-08-13T15:00:00Z,2019,08,4.857,0.384,0.1828,0.009,1.58876,0.07429999999999999,0.07100000000000001,0.08,-29.74,2.27,12.6484375,26.570021881838077,539.6666666666667,42.66666666666667,21.383041722745627,22.376901408450703,1.0464788732394363,0.40437931895762225,0.027414863996573145,2.9056628139730094e-4,0.13227541420364666,0.005304490611836938,0.00229224510880093,14.750367501665142,1391.6938917103769,94.3497774922063,24.936496995295816,57.705615204841564,2.3141027071977085
MCDI,D06,2019-08-13T15:10:00Z,2019,08,2.819,0.6681,0.6226,0.04,NA,NA,0.334,0.374,NA,NA,4.21942822930699,4.527786700931577,70.475,16.7025,NA,NA,NA,0.2347015236033636,0.04769757978153781,0.0012914056950991154,NA,NA,0.010783237554077615,4.9206170350431275,181.7411248022646,36.9346209038338,NA,NA,NA
FLNT,D03,2019-08-13T15:26:00Z,2019,08,2.312,0.9814,1.01255,0.01225,0.45009,0.06801,0.04844999999999999,0.0607,-32.31,6.69,2.355818218871,2.2833440323934617,188.734693877551,80.11428571428571,6.617997353330392,9.289783281733747,1.403715170278638,0.1924902173008076,0.07006496751624189,3.954929941241041e-4,0.03747314961285489,0.004855429428143072,0.0015642151481888033,2.7473104480664476,486.70955025920114,177.1585554161695,7.717782776463143,23.95651880513039,3.104067515114624
BLUE,D11,2019-08-13T16:47:00Z,2019,08,0.9892,0.48,0.5046,0.022,0.64003,0.07113,0.066,0.088,-24.57,4.12,2.0608333333333335,1.9603646452635748,44.96363636363637,21.81818181818182,8.998031772810346,9.697424242424242,1.0777272727272726,0.08235783864790609,0.034268579995716426,7.102731323045135e-4,0.05328698692864874,0.005078175198115228,0.0021308193969135406,2.4033046790442096,115.95234974001106,48.24704530851457,10.493333697590089,25.007744441332818,2.3832030088851677
MART,D16,2019-08-13T16:56:00Z,2019,08,1.233,0.1168,0.0448,0.01,0.11678,0.00941,0.415,0.425,-25.12,0.64,10.556506849315069,27.52232142857143,123.30000000000001,11.68,12.41020191285866,0.2813975903614458,0.022674698795180723,0.10265589875947051,0.008338687798957665,3.2285142377477886e-4,0.009722754142036468,6.718069536660242e-4,0.013398334086653321,12.310797721951227,317.96638081758397,25.82825158849147,14.472541686238554,0.7256688838444278,0.05014108092253358
WLOU,D13,2019-08-13T16:59:00Z,2019,08,1.687,0.0657,0.0079,0.014,0.20374,0.01213,0.013,0.027,-22.04,0.41,25.677321156773214,213.54430379746833,120.5,4.692857142857142,16.796372629843365,15.672307692307694,0.9330769230769231,0.14045458329864294,0.004690511886913686,4.519919932846904e-4,0.016962784114561653,8.659955736417507e-4,4.1970685090721247e-4,29.9444040831673,310.7457330780119,10.37742251323318,19.587610642429105,40.415790397264054,2.0633343767676604
OKSR,D18,2019-08-13T21:19:00Z,2019,08,6.088,0.2158,0.0258,0.005,0.18163,0.01685,0.038,0.043,-28.68,-0.29,28.211306765523634,235.96899224806202,1217.6,43.16,10.779228486646884,4.7797368421052635,0.443421052631579,0.5068687036882858,0.015406582423074178,1.6142571188738943e-4,0.015121971526101077,0.001202969943599629,0.0012268354103441596,32.899489956264226,3139.950245608193,95.44069679445991,12.570531463863368,12.32599858024881,0.9805471324488133
CARI,D19,2019-08-14T21:12:00Z,2019,08,9.567,0.5313,0.3338,0.005,0.8985599999999999,0.06156,0.045,0.05,-27.13,2.92,18.00677583286279,28.66087477531456,1913.4,106.25999999999999,14.596491228070175,19.968,1.3679999999999999,0.7965198567979354,0.03793103448275863,1.6142571188738943e-4,0.07481142286237616,0.004394945384450632,0.0014528314069865047,20.999159861036475,4934.28120889185,234.97517241379313,17.02215074777945,51.49353359420532,3.025089740843864
